@relation citibike_discretized-8bins-eqwidth-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute dayinyear numeric
@attribute hour numeric
@attribute TemperatureF numeric
@attribute 'Dew PointF' numeric
@attribute Humidity numeric
@attribute 'Sea Level PressureIn' numeric
@attribute VisibilityMPH numeric
@attribute 'Wind SpeedMPH' numeric
@attribute 'Gust SpeedMPH' numeric
@attribute PrecipitationIn numeric
@attribute Events=Fog-Rain numeric
@attribute Events=Rain numeric
@attribute Events=Snow numeric
@attribute Events=Fog-Snow numeric
@attribute Events=Fog numeric
@attribute 'Conditions=Mostly Cloudy' numeric
@attribute Conditions=Overcast numeric
@attribute 'Conditions=Light Rain' numeric
@attribute 'Conditions=Heavy Rain' numeric
@attribute 'Conditions=Scattered Clouds' numeric
@attribute Conditions=Clear numeric
@attribute 'Conditions=Partly Cloudy' numeric
@attribute Conditions=Rain numeric
@attribute Conditions=Haze numeric
@attribute Conditions=Unknown numeric
@attribute 'Conditions=Light Snow' numeric
@attribute Conditions=Snow numeric
@attribute 'Conditions=Heavy Snow' numeric
@attribute 'Conditions=Light Freezing Rain' numeric
@attribute Conditions=Fog numeric
@attribute numtrips {'\'(-inf-550.375]\'','\'(550.375-1099.75]\'','\'(1099.75-1649.125]\'','\'(1649.125-2198.5]\'','\'(2198.5-2747.875]\'','\'(2747.875-3297.25]\'','\'(3297.25-3846.625]\'','\'(3846.625-inf)\''}

@data
0.046703,0.826087,0.957035,0.892391,0.321839,0.54386,0.897959,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.10989,0.434783,0.80666,0.804348,0.402299,0.549708,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.75,0.73913,0.548872,0.501087,0.287356,0.51462,1,0.525114,0.152174,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.021978,0.347826,0.796992,0.892391,0.609195,0.596491,0.693878,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.953297,0.695652,0.804511,0.91413,0.643678,0.415205,0.795918,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.39011,0.73913,0.398496,0.305435,0.206897,0.883041,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.277473,0.826087,0.634801,0.740217,0.62069,0.625731,1,0.420091,0.152174,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.241758,0.695652,0.655209,0.730435,0.551724,0.678363,1,0.159817,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.39011,0.782609,0.386681,0.327174,0.252874,0.894737,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.263736,0.521739,0.721805,0.838043,0.655172,0.608187,0.693878,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.956044,0.608696,0.731472,0.718478,0.37931,0.502924,1,0.26484,0.1,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.956044,0.73913,0.676692,0.684783,0.413793,0.526316,1,0.159817,0.1,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.178571,0.695652,0.828142,0.782609,0.333333,0.526316,1,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.208791,0.652174,0.721805,0.632609,0.252874,0.625731,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.892857,0.347826,0.603652,0.804348,0.91954,0.479532,0.183673,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.074176,0.73913,0.773362,0.880435,0.643678,0.532164,1,0.210046,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.958791,0.565217,0.785177,0.752174,0.344828,0.590643,1,0.369863,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.958791,0.695652,0.80666,0.740217,0.298851,0.584795,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.112637,0.782609,0.773362,0.804348,0.471264,0.578947,1,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.793956,0.73913,0.473684,0.348913,0.172414,0.807018,1,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.293956,0.826087,0.634801,0.794565,0.781609,0.532164,1,0.210046,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.208791,0.782609,0.676692,0.706522,0.448276,0.608187,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.082418,0.695652,0.80666,0.828261,0.448276,0.590643,1,0,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.961538,0.869565,0.731472,0.761957,0.45977,0.596491,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.211538,0.826087,0.667025,0.706522,0.471264,0.631579,1,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.090659,0.652174,0.785177,0.870652,0.586207,0.479532,1,?,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.203297,0.391304,0.709989,0.828261,0.666667,0.368421,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.098901,0.695652,0.785177,0.740217,0.333333,0.614035,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.837912,0.695652,0.676692,0.566304,0.218391,0.403509,1,0.159817,0.152174,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.752747,0.347826,0.410311,0.446739,0.436782,0.631579,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.796703,0.73913,0.452202,0.468478,0.390805,0.935673,1,0.159817,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.967033,0.391304,0.838883,0.859783,0.448276,0.479532,1,0.525114,0.252174,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.032967,0.565217,0.818475,0.947826,0.701149,0.695906,0.693878,0.525114,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.28022,0.391304,0.634801,0.772826,0.712644,0.602339,1,0.369863,0.2,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.178571,0.826087,0.785177,0.772826,0.390805,0.526316,1,0.420091,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.123626,0.695652,0.785177,0.696739,0.264368,0.602339,1,0.210046,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.96978,0.391304,0.709989,0.85,0.724138,0.561404,1,0.26484,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.054945,0.565217,0.893663,0.804348,0.275862,0.520468,1,0.369863,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.697802,0.347826,0.461869,0.556522,0.574713,0.280702,0.693878,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.054945,0.652174,0.90333,0.838043,0.310345,0.51462,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.296703,0.391304,0.655209,0.816304,0.781609,0.51462,0.489796,0,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.972527,0.391304,0.709989,0.684783,0.356322,0.555556,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.972527,0.695652,0.796992,0.642391,0.183908,0.502924,1,0.369863,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.192308,0.391304,0.645542,0.675,0.448276,0.701754,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.151099,0.521739,0.828142,0.706522,0.229885,0.754386,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.368132,0.782609,0.335124,0.327174,0.333333,0.707602,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.901099,0.608696,0.818475,0.620652,0.137931,0.584795,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.975275,0.608696,0.773362,0.718478,0.310345,0.497076,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.975275,0.73913,0.742213,0.696739,0.321839,0.491228,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.335165,0.391304,0.603652,0.752174,0.747126,0.654971,0.591837,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.431319,0.347826,0.495166,0.684783,0.873563,0.619883,0.061224,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.296703,0.826087,0.655209,0.828261,0.816092,0.415205,0.489796,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.107143,0.347826,0.763695,0.968478,0.931034,0.526316,0.489796,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.802198,0.652174,0.676692,0.413043,0.057471,0.684211,1,0.420091,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.978022,0.565217,0.746509,0.757609,0.425287,0.549708,1,0,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.978022,0.695652,0.75188,0.740217,0.37931,0.538012,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.151099,0.782609,0.796992,0.730435,0.298851,0.701754,1,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.357143,0.391304,0.431794,0.446739,0.390805,0.578947,1,0.369863,0.1,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.252747,0.391304,0.655209,0.730435,0.551724,0.561404,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.326923,0.826087,0.558539,0.522826,0.310345,0.71345,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.903846,0.565217,0.870032,0.684783,0.16092,0.532164,1,0.369863,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.903846,0.695652,0.860365,0.706522,0.183908,0.502924,1,0.369863,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.18956,0.565217,0.818475,0.816304,0.402299,0.45614,1,0.210046,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.225275,0.565217,0.773362,0.85,0.563218,0.450292,1,0.369863,0.252174,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.118132,0.826087,0.75188,0.892391,0.724138,0.397661,0.693878,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.379121,0.521739,0.603652,0.586957,0.356322,0.719298,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.164835,0.608696,0.84855,0.880435,0.471264,0.502924,0.897959,?,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.126374,0.652174,0.763695,0.730435,0.344828,0.637427,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.384615,0.826087,0.591837,0.446739,0.16092,0.391813,1,0.369863,0.3,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.755495,0.347826,0.452202,0.577174,0.666667,0.625731,1,0,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.230769,0.826087,0.613319,0.632609,0.425287,0.561404,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.307692,0.695652,0.625134,0.632609,0.402299,0.578947,1,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.31044,0.391304,0.613319,0.66413,0.494253,0.461988,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.370879,0.782609,0.344791,0.315217,0.298851,0.760234,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.379121,0.608696,0.591837,0.608696,0.413793,0.725146,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.807692,0.347826,0.483351,0.51087,0.425287,0.678363,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.989011,0.391304,0.785177,0.902174,0.666667,0.473684,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.184066,0.391304,0.634801,0.608696,0.344828,0.707602,1,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.379121,0.652174,0.558539,0.642391,0.563218,0.730994,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.282967,0.782609,0.667025,0.730435,0.528736,0.684211,1,0.26484,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.14011,0.695652,0.893663,0.794565,0.264368,0.608187,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.807692,0.826087,0.548872,0.598913,0.482759,0.51462,1,0.420091,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.035714,0.73913,0.90333,0.91413,0.436782,0.695906,0.897959,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.991758,0.652174,0.796992,0.816304,0.448276,0.625731,1,?,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.991758,0.826087,0.742213,0.772826,0.45977,0.643275,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.304945,0.521739,0.613319,0.544565,0.264368,0.526316,1,0.420091,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.255495,0.695652,0.84855,0.804348,0.333333,0.502924,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.096154,0.695652,0.785177,0.675,0.229885,0.555556,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.994505,0.652174,0.870032,0.706522,0.183908,0.690058,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.151099,0.565217,0.84855,0.718478,0.218391,0.74269,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.087912,0.826087,0.818475,0.794565,0.367816,0.48538,1,?,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.302198,0.521739,0.645542,0.608696,0.321839,0.51462,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.912088,0.826087,0.570354,0.632609,0.505747,0.654971,1,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.206044,0.521739,0.645542,0.654348,0.402299,0.549708,1,0.315068,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.997253,0.695652,0.796992,0.782609,0.37931,0.649123,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.17033,0.652174,0.828142,0.947826,0.678161,0.461988,0.897959,0.26484,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.153846,0.826087,0.818475,0.870652,0.517241,0.532164,1,0.159817,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.206044,0.608696,0.667025,0.654348,0.367816,0.555556,1,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.914835,0.391304,0.634801,0.684783,0.494253,0.608187,0.897959,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.260989,0.652174,0.84855,0.85,0.413793,0.538012,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.164835,0.695652,0.860365,0.870652,0.436782,0.491228,0.897959,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.233516,0.695652,0.731472,0.598913,0.195402,0.48538,1,0.369863,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(2198.5-2747.875]\''
0.076923,0.782609,0.80666,0.706522,0.252874,0.573099,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.923077,0.782609,0.796992,0.782609,0.37931,0.573099,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.271978,0.782609,0.625134,0.620652,0.37931,0.71345,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.098901,0.73913,0.763695,0.740217,0.356322,0.614035,1,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.983516,0.782609,0.763695,0.828261,0.54023,0.573099,1,0.420091,0.152174,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.07967,0.782609,0.80666,0.752174,0.310345,0.625731,1,0.26484,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.230769,0.782609,0.625134,0.620652,0.37931,0.549708,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.25,0.73913,0.688507,0.740217,0.494253,0.54386,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.25,0.782609,0.676692,0.730435,0.505747,0.549708,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.123626,0.782609,0.75188,0.684783,0.287356,0.602339,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.217033,0.782609,0.645542,0.696739,0.494253,0.672515,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.239011,0.73913,0.655209,0.761957,0.632184,0.578947,1,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.098901,0.782609,0.75188,0.752174,0.402299,0.619883,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.299451,0.73913,0.645542,0.608696,0.321839,0.491228,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.195055,0.782609,0.860365,0.93587,0.574713,0.596491,0.693878,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.21978,0.782609,0.688507,0.740217,0.494253,0.608187,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.296703,0.782609,0.676692,0.828261,0.758621,0.421053,0.795918,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.31044,0.73913,0.603652,0.642391,0.45977,0.421053,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.120879,0.73913,0.742213,0.706522,0.333333,0.497076,1,0.369863,0.052174,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(3846.625-inf)\''
0.134615,0.73913,0.773362,0.838043,0.54023,0.584795,1,0,?,0,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(3297.25-3846.625]\''
0.178571,0.782609,0.796992,0.772826,0.367816,0.520468,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3297.25-3846.625]\''
0.252747,0.347826,0.634801,0.730435,0.597701,0.561404,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3297.25-3846.625]\''
0.32967,0.782609,0.506982,0.51087,0.37931,0.77193,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3297.25-3846.625]\''
0.89011,0.73913,0.721805,0.730435,0.413793,0.502924,1,0.210046,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(3297.25-3846.625]\''
0.950549,0.782609,0.731472,0.902174,0.816092,0.549708,0.897959,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(3297.25-3846.625]\''
0.31044,0.347826,0.591837,0.696739,0.62069,0.467836,1,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3297.25-3846.625]\''
0.906593,0.782609,0.838883,0.838043,0.413793,0.415205,0.897959,0.474886,0.252174,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3297.25-3846.625]\''
0.967033,0.73913,0.893663,0.804348,0.275862,0.502924,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(3297.25-3846.625]\''
0.200549,0.73913,0.828142,0.957609,0.701149,0.380117,0.693878,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(3297.25-3846.625]\''
0.865385,0.73913,0.796992,0.794565,0.402299,0.573099,1,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(3297.25-3846.625]\''
0.848901,0.73913,0.676692,0.48913,0.126437,0.508772,1,0.159817,0.152174,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(3297.25-3846.625]\''
0.115385,0.73913,0.80666,0.892391,0.586207,0.526316,1,0,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(3297.25-3846.625]\''
0.296703,0.347826,0.645542,0.816304,0.816092,0.502924,0.387755,0,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,'\'(3297.25-3846.625]\''
